"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX15979911","13635","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666178","","10.23","1","69731","20989031","13635","AMPLICON","METAGENOMIC","PCR"
"SRX15979910","13624","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666177","","18.01","1","91294","27479494","13624","AMPLICON","METAGENOMIC","PCR"
"SRX15979909","13618","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666176","","15.68","1","99849","30054549","13618","AMPLICON","METAGENOMIC","PCR"
"SRX15979908","13616","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666175","","11.14","1","75991","22873291","13616","AMPLICON","METAGENOMIC","PCR"
"SRX15979907","4392","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666174","","1.74","1","10409","3133109","4392","AMPLICON","METAGENOMIC","PCR"
"SRX15979906","1874","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666173","","11.5","1","73078","21996478","1874","AMPLICON","METAGENOMIC","PCR"
"SRX15979905","13607","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666172","","14.27","1","101282","30485882","13607","AMPLICON","METAGENOMIC","PCR"
"SRX15979904","13590","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666171","","25.05","1","127175","38279675","13590","AMPLICON","METAGENOMIC","PCR"
"SRX15979903","13570","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666170","","24.08","1","166252","50041852","13570","AMPLICON","METAGENOMIC","PCR"
"SRX15979902","12906","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666169","","1.31","1","7626","2295426","12906","AMPLICON","METAGENOMIC","PCR"
"SRX15979901","11197","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666168","","14.1","1","98807","29740907","11197","AMPLICON","METAGENOMIC","PCR"
"SRX15979900","11196","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666167","","10.48","1","72605","21854105","11196","AMPLICON","METAGENOMIC","PCR"
"SRX15979899","11194","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666166","","10.78","1","75017","22580117","11194","AMPLICON","METAGENOMIC","PCR"
"SRX15979898","9223","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666165","","11.52","1","78440","23610440","9223","AMPLICON","METAGENOMIC","PCR"
"SRX15979897","9220","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666164","","38.13","1","272802","82113402","9220","AMPLICON","METAGENOMIC","PCR"
"SRX15979896","9219","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666163","","17.41","1","120970","36411970","9219","AMPLICON","METAGENOMIC","PCR"
"SRX15979895","9213","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666162","","14.99","1","93279","28076979","9213","AMPLICON","METAGENOMIC","PCR"
"SRX15979894","9208","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666161","","17.36","1","119359","35927059","9208","AMPLICON","METAGENOMIC","PCR"
"SRX15979893","9202","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666160","","15.02","1","105774","31837974","9202","AMPLICON","METAGENOMIC","PCR"
"SRX15979892","9200","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666159","","17.2","1","97466","29337266","9200","AMPLICON","METAGENOMIC","PCR"
"SRX15979891","9198","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666158","","22.34","1","123706","37235506","9198","AMPLICON","METAGENOMIC","PCR"
"SRX15979890","4358","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666157","","14.82","1","75476","22718276","4358","AMPLICON","METAGENOMIC","PCR"
"SRX15979889","9194","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666156","","17.58","1","123813","37267713","9194","AMPLICON","METAGENOMIC","PCR"
"SRX15979888","9189","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666154","","14","1","86948","26171348","9189","AMPLICON","METAGENOMIC","PCR"
"SRX15979887","9184","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666155","","15.76","1","88481","26632781","9184","AMPLICON","METAGENOMIC","PCR"
"SRX15979886","9183","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666153","","13.62","1","94712","28508312","9183","AMPLICON","METAGENOMIC","PCR"
"SRX15979885","9176","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666151","","1.4","1","9279","2792979","9176","AMPLICON","METAGENOMIC","PCR"
"SRX15979884","9172","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666152","","17.81","1","97920","29473920","9172","AMPLICON","METAGENOMIC","PCR"
"SRX15979883","9171","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666150","","9.33","1","64853","19520753","9171","AMPLICON","METAGENOMIC","PCR"
"SRX15979882","9167","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666149","","19.98","1","124104","37355304","9167","AMPLICON","METAGENOMIC","PCR"
"SRX15979881","9165","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666148","","16.23","1","102121","30738421","9165","AMPLICON","METAGENOMIC","PCR"
"SRX15979880","9160","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666147","","0.55","1","3328","1001728","9160","AMPLICON","METAGENOMIC","PCR"
"SRX15979879","4350","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666145","","6.33","1","45600","13725600","4350","AMPLICON","METAGENOMIC","PCR"
"SRX15979878","9159","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666146","","13.64","1","95422","28722022","9159","AMPLICON","METAGENOMIC","PCR"
"SRX15979877","9152","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666144","","8.46","1","61775","18594275","9152","AMPLICON","METAGENOMIC","PCR"
"SRX15979876","9151","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666143","","8.44","1","60489","18207189","9151","AMPLICON","METAGENOMIC","PCR"
"SRX15979875","9150","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666142","","2.83","1","16994","5115194","9150","AMPLICON","METAGENOMIC","PCR"
"SRX15979874","9145","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666141","","8.2","1","57424","17284624","9145","AMPLICON","METAGENOMIC","PCR"
"SRX15979873","9138","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666140","","6.88","1","49216","14814016","9138","AMPLICON","METAGENOMIC","PCR"
"SRX15979872","9118","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666139","","6.49","1","44299","13333999","9118","AMPLICON","METAGENOMIC","PCR"
"SRX15979871","9115","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666138","","15.73","1","101330","30500330","9115","AMPLICON","METAGENOMIC","PCR"
"SRX15979870","9108","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666136","","8.38","1","60698","18270098","9108","AMPLICON","METAGENOMIC","PCR"
"SRX15979869","9097","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666137","","5.82","1","41748","12566148","9097","AMPLICON","METAGENOMIC","PCR"
"SRX15979868","4344","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666134","","14.7","1","93043","28005943","4344","AMPLICON","METAGENOMIC","PCR"
"SRX15979867","1765","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666135","","5.41","1","39123","11776023","1765","AMPLICON","METAGENOMIC","PCR"
"SRX15979866","9075","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666133","","9.22","1","65356","19672156","9075","AMPLICON","METAGENOMIC","PCR"
"SRX15979865","9072","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666132","","7.12","1","36244","10909444","9072","AMPLICON","METAGENOMIC","PCR"
"SRX15979864","9054","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666131","","7.83","1","55704","16766904","9054","AMPLICON","METAGENOMIC","PCR"
"SRX15979863","9052","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666130","","8.8","1","62938","18944338","9052","AMPLICON","METAGENOMIC","PCR"
"SRX15979862","9047","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666129","","7.39","1","53031","15962331","9047","AMPLICON","METAGENOMIC","PCR"
"SRX15979861","9045","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666127","","11.66","1","84069","25304769","9045","AMPLICON","METAGENOMIC","PCR"
"SRX15979860","9026","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666128","","17.34","1","119136","35859936","9026","AMPLICON","METAGENOMIC","PCR"
"SRX15979859","9025","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666126","","26.49","1","167873","50529773","9025","AMPLICON","METAGENOMIC","PCR"
"SRX15979858","9005","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666125","","6.25","1","38956","11725756","9005","AMPLICON","METAGENOMIC","PCR"
"SRX15979857","8980","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666124","","7.97","1","56908","17129308","8980","AMPLICON","METAGENOMIC","PCR"
"SRX15979856","4338","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666123","","2.8","1","16867","5076967","4338","AMPLICON","METAGENOMIC","PCR"
"SRX15979855","8976","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666122","","19.48","1","101313","30495213","8976","AMPLICON","METAGENOMIC","PCR"
"SRX15979854","7738","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666121","","15.02","1","93925","28271425","7738","AMPLICON","METAGENOMIC","PCR"
"SRX15979853","7627","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666120","","22.5","1","117463","35356363","7627","AMPLICON","METAGENOMIC","PCR"
"SRX15979852","7579","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666119","","9.16","1","64999","19564699","7579","AMPLICON","METAGENOMIC","PCR"
"SRX15979851","7571","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666118","","7.2","1","52124","15689324","7571","AMPLICON","METAGENOMIC","PCR"
"SRX15979850","7546","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666117","","6.91","1","49569","14920269","7546","AMPLICON","METAGENOMIC","PCR"
"SRX15979849","7540","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666116","","9.39","1","66792","20104392","7540","AMPLICON","METAGENOMIC","PCR"
"SRX15979848","7533","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666115","","10.83","1","76398","22995798","7533","AMPLICON","METAGENOMIC","PCR"
